,home_id,away_id,venue_id,event_timestamp_cst
1313,101,118,88,2023-07-07 05:40:00
1314,121,122,108,2023-07-07 05:40:00
1315,109,100,96,2023-07-07 05:40:00
1316,111,105,98,2023-07-07 06:05:00
1317,124,123,111,2023-07-07 06:05:00
1318,117,108,104,2023-07-07 06:10:00
1319,104,112,91,2023-07-07 06:10:00
1320,110,119,97,2023-07-08 07:10:00
1321,120,114,107,2023-07-08 07:10:00
1322,107,97,94,2023-07-08 07:10:00
1323,95,106,82,2023-07-08 07:10:00
1324,98,116,85,2023-07-08 08:40:00
1325,115,99,102,2023-07-08 08:40:00
1326,103,96,90,2023-07-08 09:10:00
1327,113,102,100,2023-07-08 09:15:00
1328,124,123,111,2023-07-08 12:05:00
1329,101,118,88,2023-07-08 12:10:00
1330,120,114,107,2023-07-08 01:10:00
1331,107,97,94,2023-07-08 01:10:00
1332,113,102,100,2023-07-08 03:05:00
1333,111,105,98,2023-07-08 03:05:00
1334,117,108,104,2023-07-08 03:10:00
1335,104,112,91,2023-07-08 03:10:00
1336,98,116,85,2023-07-08 03:10:00
1337,109,100,96,2023-07-08 03:10:00
1338,95,106,82,2023-07-08 03:10:00
1339,110,119,97,2023-07-08 06:15:00
1340,121,122,108,2023-07-08 06:15:00
1341,103,96,90,2023-07-09 08:10:00
1342,115,99,102,2023-07-09 09:10:00
1343,111,105,98,2023-07-09 11:05:00
1344,104,112,91,2023-07-09 12:35:00
1345,124,123,111,2023-07-09 12:35:00
1346,117,108,104,2023-07-09 12:40:00
1347,101,118,88,2023-07-09 12:40:00
1348,121,122,108,2023-07-09 12:40:00
1349,109,100,96,2023-07-09 12:40:00
1350,110,119,97,2023-07-09 01:10:00
1351,120,114,107,2023-07-09 01:10:00
1352,107,97,94,2023-07-09 01:10:00
1353,95,106,82,2023-07-09 01:10:00
1354,113,102,100,2023-07-09 03:05:00
1355,98,116,85,2023-07-09 03:10:00
1356,115,99,102,2023-07-09 03:10:00
1357,100,115,87,2023-07-14 05:05:00
1358,116,113,103,2023-07-14 06:05:00
1359,114,109,101,2023-07-14 06:05:00
1360,118,98,105,2023-07-14 06:07:00
1361,99,103,86,2023-07-14 06:10:00
1362,106,95,93,2023-07-14 06:10:00
1363,122,107,109,2023-07-14 06:20:00
1364,123,104,110,2023-07-15 07:05:00
1365,105,117,92,2023-07-15 07:05:00
1366,102,124,89,2023-07-15 07:40:00
1367,96,110,83,2023-07-15 08:38:00
1368,112,120,99,2023-07-15 08:40:00
1369,119,101,106,2023-07-15 09:10:00
1370,100,115,87,2023-07-15 12:05:00
1371,108,121,95,2023-07-15 01:10:00
1372,97,111,84,2023-07-15 01:15:00
1373,123,104,110,2023-07-15 01:20:00
1374,118,98,105,2023-07-15 02:07:00
1375,105,117,92,2023-07-15 03:05:00
1376,100,115,87,2023-07-15 06:05:00
1377,116,113,103,2023-07-15 06:05:00
1378,114,109,101,2023-07-15 06:05:00
1379,112,120,99,2023-07-15 06:07:00
1380,108,121,95,2023-07-15 06:10:00
1381,106,95,93,2023-07-15 06:10:00
1382,99,103,86,2023-07-15 06:15:00
1383,97,111,84,2023-07-15 06:15:00
1384,122,107,109,2023-07-15 06:15:00
1385,102,124,89,2023-07-16 07:10:00
1386,96,110,83,2023-07-16 08:07:00
1387,119,101,106,2023-07-16 08:40:00
1388,116,113,103,2023-07-16 11:05:00
1389,122,107,109,2023-07-16 12:35:00
1390,100,115,87,2023-07-16 12:35:00
1391,114,109,101,2023-07-16 12:35:00
1392,118,98,105,2023-07-16 12:37:00
1393,106,95,93,2023-07-16 12:40:00
1394,108,121,95,2023-07-16 01:10:00
1395,97,111,84,2023-07-16 01:15:00
1396,123,104,110,2023-07-16 01:20:00
1397,105,117,92,2023-07-16 01:35:00
1398,102,124,89,2023-07-16 02:10:00
1399,112,120,99,2023-07-16 03:07:00
1400,119,101,106,2023-07-16 03:10:00
1401,99,103,86,2023-07-16 04:10:00
1402,96,110,83,2023-07-16 06:10:00
1403,114,103,101,2023-07-17 06:05:00
1404,116,117,103,2023-07-17 06:05:00
1405,97,109,84,2023-07-17 06:45:00
1406,123,111,110,2023-07-18 07:05:00
1407,105,121,92,2023-07-18 07:05:00
1408,108,101,95,2023-07-18 07:10:00
1409,96,124,83,2023-07-18 08:38:00
1410,112,104,99,2023-07-18 08:40:00
1411,119,120,106,2023-07-18 08:40:00
1412,100,95,87,2023-07-18 05:40:00
1413,114,103,101,2023-07-18 06:05:00
1414,116,117,103,2023-07-18 06:05:00
1415,118,115,105,2023-07-18 06:07:00
1416,106,113,93,2023-07-18 06:10:00
1417,99,107,86,2023-07-18 06:10:00
1418,122,98,109,2023-07-18 06:20:00
1419,106,113,93,2023-07-18 06:40:00
1420,97,109,84,2023-07-18 06:45:00
1421,123,111,110,2023-07-19 07:05:00
1422,105,121,92,2023-07-19 07:05:00
1423,108,101,95,2023-07-19 07:10:00
1424,102,110,89,2023-07-19 07:40:00
1425,96,124,83,2023-07-19 08:38:00
1426,112,104,99,2023-07-19 08:40:00
1427,119,120,106,2023-07-19 08:40:00
1428,116,117,103,2023-07-19 11:35:00
1429,114,103,101,2023-07-19 12:05:00
1430,105,121,92,2023-07-19 01:05:00
1431,97,109,84,2023-07-19 01:15:00
1432,102,110,89,2023-07-19 02:10:00
1433,112,104,99,2023-07-19 02:37:00
1434,100,95,87,2023-07-19 05:40:00
1435,118,115,105,2023-07-19 06:07:00
1436,96,124,83,2023-07-19 06:07:00
1437,106,113,93,2023-07-19 06:10:00
1438,99,107,86,2023-07-19 06:10:00
1439,122,98,109,2023-07-19 06:20:00
1440,123,111,110,2023-07-20 07:05:00
1441,108,101,95,2023-07-20 07:10:00
1442,119,120,106,2023-07-20 08:40:00
1443,122,98,109,2023-07-20 11:20:00
1444,106,113,93,2023-07-20 11:35:00
1445,100,95,87,2023-07-20 11:35:00
1446,118,115,105,2023-07-20 12:07:00
1447,99,107,86,2023-07-20 12:10:00
1448,108,101,95,2023-07-20 01:10:00
1449,119,120,106,2023-07-20 02:40:00
1450,121,114,108,2023-07-20 05:40:00
1451,123,97,110,2023-07-21 07:05:00
1452,112,110,99,2023-07-21 08:40:00
1453,123,97,110,2023-07-21 01:20:00
1454,101,115,88,2023-07-21 05:40:00
1455,121,114,108,2023-07-21 05:40:00
1456,109,102,96,2023-07-21 05:40:00
1457,111,113,98,2023-07-21 06:05:00
1458,124,108,111,2023-07-21 06:05:00
1459,106,98,93,2023-07-21 06:10:00
1460,104,99,91,2023-07-21 06:10:00
1461,117,100,104,2023-07-21 06:10:00
1462,105,103,92,2023-07-22 07:05:00
1463,120,107,107,2023-07-22 07:10:00
1464,95,122,82,2023-07-22 07:10:00
1465,96,116,83,2023-07-22 08:38:00
1466,112,110,99,2023-07-22 08:40:00
1467,119,118,106,2023-07-22 09:10:00
1468,124,108,111,2023-07-22 12:05:00
1469,109,102,96,2023-07-22 12:10:00
1470,123,97,110,2023-07-22 01:20:00
1471,105,103,92,2023-07-22 03:05:00
1472,106,98,93,2023-07-22 03:10:00
1473,121,114,108,2023-07-22 03:10:00
1474,119,118,106,2023-07-22 03:10:00
1475,104,99,91,2023-07-22 04:10:00
1476,101,115,88,2023-07-22 05:10:00
1477,111,113,98,2023-07-22 06:05:00
1478,117,100,104,2023-07-22 06:10:00
1479,120,107,107,2023-07-22 06:15:00
1480,95,122,82,2023-07-22 06:15:00
1481,112,110,99,2023-07-23 08:07:00
1482,96,116,83,2023-07-23 08:07:00
1483,101,115,88,2023-07-23 11:05:00
1484,111,113,98,2023-07-23 12:35:00
1485,124,108,111,2023-07-23 12:35:00
1486,106,98,93,2023-07-23 12:40:00
1487,121,114,108,2023-07-23 12:40:00
1488,117,100,104,2023-07-23 12:40:00
1489,109,102,96,2023-07-23 12:40:00
1490,120,107,107,2023-07-23 01:10:00
1491,95,122,82,2023-07-23 01:10:00
1492,123,97,110,2023-07-23 01:20:00
1493,105,103,92,2023-07-23 01:35:00
1494,112,110,99,2023-07-23 03:07:00
1495,96,116,83,2023-07-23 03:07:00
1496,119,118,106,2023-07-23 03:10:00
1497,104,99,91,2023-07-23 06:10:00
1498,101,113,88,2023-07-24 12:10:00
1499,100,114,87,2023-07-24 05:40:00
1500,111,102,98,2023-07-24 06:05:00
1501,117,108,104,2023-07-24 06:10:00
1502,120,119,107,2023-07-24 06:40:00
1503,110,105,97,2023-07-25 07:10:00
1504,95,106,82,2023-07-25 07:10:00
1505,115,116,102,2023-07-25 08:40:00
1506,98,97,85,2023-07-25 08:40:00
1507,103,118,90,2023-07-25 09:10:00
1508,101,96,88,2023-07-25 05:40:00
1509,100,114,87,2023-07-25 05:40:00
1510,121,109,108,2023-07-25 05:40:00
1511,111,102,98,2023-07-25 06:05:00
1512,124,99,111,2023-07-25 06:05:00
1513,117,108,104,2023-07-25 06:10:00
1514,104,122,91,2023-07-25 06:10:00
1515,120,119,107,2023-07-25 06:40:00
1516,110,105,97,2023-07-26 07:10:00
1517,107,123,94,2023-07-26 07:10:00
1518,95,106,82,2023-07-26 07:10:00
1519,115,116,102,2023-07-26 08:40:00
1520,98,97,85,2023-07-26 08:40:00
1521,113,112,100,2023-07-26 08:45:00
1522,103,118,90,2023-07-26 09:10:00
1523,111,102,98,2023-07-26 11:05:00
1524,121,109,108,2023-07-26 11:10:00
1525,117,108,104,2023-07-26 12:10:00
1526,120,119,107,2023-07-26 12:10:00
1527,95,106,82,2023-07-26 01:10:00
1528,98,97,85,2023-07-26 02:40:00
1529,115,116,102,2023-07-26 03:10:00
1530,103,118,90,2023-07-26 03:10:00
1531,100,114,87,2023-07-26 05:05:00
1532,124,99,111,2023-07-26 06:05:00
1533,104,122,91,2023-07-26 06:10:00
1534,110,105,97,2023-07-27 07:10:00
1535,107,123,94,2023-07-27 07:10:00
1536,113,112,100,2023-07-27 08:45:00
1537,101,96,88,2023-07-27 12:10:00
1538,101,96,88,2023-07-27 12:15:00
1539,99,111,86,2023-07-27 06:10:00
1540,97,123,84,2023-07-27 06:45:00
1541,107,117,94,2023-07-28 07:10:00
1542,109,101,96,2023-07-28 05:40:00
1543,116,100,103,2023-07-28 06:05:00
1544,114,124,101,2023-07-28 06:05:00
1545,118,96,105,2023-07-28 06:07:00
1546,99,111,86,2023-07-28 06:10:00
1547,107,117,94,2023-07-28 06:10:00
1548,122,95,109,2023-07-28 06:20:00
1549,110,121,97,2023-07-29 07:10:00
1550,108,120,95,2023-07-29 07:10:00
1551,97,123,84,2023-07-29 07:15:00
1552,102,112,89,2023-07-29 07:40:00
1553,98,119,85,2023-07-29 08:40:00
1554,115,105,102,2023-07-29 08:40:00
1555,103,106,90,2023-07-29 09:10:00
1556,113,104,100,2023-07-29 09:15:00
1557,118,96,105,2023-07-29 02:07:00
1558,109,101,96,2023-07-29 03:10:00
1559,116,100,103,2023-07-29 06:05:00
1560,99,111,86,2023-07-29 06:10:00
1561,108,120,95,2023-07-29 06:10:00
1562,107,117,94,2023-07-29 06:10:00
1563,114,124,101,2023-07-29 06:15:00
1564,113,104,100,2023-07-29 06:15:00
1565,97,123,84,2023-07-29 06:15:00
1566,110,121,97,2023-07-29 06:15:00
1567,122,95,109,2023-07-29 06:20:00
1568,102,112,89,2023-07-30 07:10:00
1569,98,119,85,2023-07-30 07:10:00
1570,115,105,102,2023-07-30 07:40:00
1571,103,106,90,2023-07-30 08:10:00
1572,118,96,105,2023-07-30 11:05:00
1573,122,95,109,2023-07-30 12:35:00
1574,116,100,103,2023-07-30 12:35:00
1575,99,111,86,2023-07-30 12:40:00
1576,109,101,96,2023-07-30 12:40:00
1577,110,121,97,2023-07-30 01:10:00
1578,108,120,95,2023-07-30 01:10:00
1579,107,117,94,2023-07-30 01:10:00
1580,97,123,84,2023-07-30 01:15:00
1581,102,112,89,2023-07-30 02:10:00
1582,113,104,100,2023-07-30 03:05:00
1583,103,106,90,2023-07-30 03:10:00
1584,98,119,85,2023-07-30 03:10:00
1585,115,105,102,2023-07-30 03:10:00
1586,114,124,101,2023-07-30 04:10:00
1587,109,100,96,2023-07-31 05:40:00
1588,124,121,111,2023-07-31 06:05:00
1589,111,95,98,2023-07-31 06:05:00
1590,118,114,105,2023-07-31 06:07:00
1591,122,96,109,2023-07-31 06:20:00
1592,123,106,110,2023-08-01 07:05:00
1593,110,117,97,2023-08-01 07:10:00
1594,102,115,89,2023-08-01 07:40:00
1595,119,104,106,2023-08-01 08:40:00
1596,113,98,100,2023-08-01 08:45:00
1597,109,100,96,2023-08-01 05:40:00
1598,116,101,103,2023-08-01 06:05:00
1599,124,121,111,2023-08-01 06:05:00
1600,111,95,98,2023-08-01 06:05:00
1601,118,114,105,2023-08-01 06:07:00
1602,122,96,109,2023-08-01 06:20:00
1603,97,120,84,2023-08-01 06:45:00
1604,123,106,110,2023-08-02 07:05:00
1605,105,107,92,2023-08-02 07:05:00
1606,110,117,97,2023-08-02 07:10:00
1607,108,99,95,2023-08-02 07:10:00
1608,102,115,89,2023-08-02 07:40:00
1609,119,104,106,2023-08-02 08:40:00
1610,113,98,100,2023-08-02 08:45:00
1611,103,112,90,2023-08-02 09:10:00
1612,122,96,109,2023-08-02 11:20:00
1613,116,101,103,2023-08-02 11:35:00
1614,111,95,98,2023-08-02 12:05:00
1615,110,117,97,2023-08-02 01:10:00
1616,102,115,89,2023-08-02 02:10:00
1617,119,104,106,2023-08-02 03:10:00
1618,109,100,96,2023-08-02 05:40:00
1619,124,121,111,2023-08-02 06:05:00
1620,118,114,105,2023-08-02 06:07:00
1621,97,120,84,2023-08-02 06:45:00
1622,123,106,110,2023-08-03 07:05:00
1623,105,107,92,2023-08-03 07:05:00
1624,108,99,95,2023-08-03 07:10:00
1625,113,98,100,2023-08-03 08:45:00
1626,103,112,90,2023-08-03 09:10:00
1627,109,100,96,2023-08-03 11:10:00
1628,105,107,92,2023-08-03 01:05:00
1629,108,99,95,2023-08-03 01:10:00
1630,118,114,105,2023-08-03 02:07:00
1631,113,98,100,2023-08-03 02:45:00
1632,124,110,111,2023-08-03 06:15:00
1633,95,116,82,2023-08-03 06:15:00
1634,97,120,84,2023-08-03 06:45:00
1635,123,106,110,2023-08-04 07:05:00
1636,96,119,83,2023-08-04 08:38:00
1637,103,112,90,2023-08-04 09:10:00
1638,123,122,110,2023-08-04 01:20:00
1639,106,111,93,2023-08-04 05:40:00
1640,101,121,88,2023-08-04 05:40:00
1641,114,99,101,2023-08-04 06:05:00
1642,100,108,87,2023-08-04 06:05:00
1643,124,110,111,2023-08-04 06:05:00
1644,104,118,91,2023-08-04 06:10:00
1645,117,107,104,2023-08-04 06:10:00
1646,105,109,92,2023-08-05 07:05:00
1647,120,98,107,2023-08-05 07:10:00
1648,95,116,82,2023-08-05 07:10:00
1649,97,102,84,2023-08-05 07:15:00
1650,96,119,83,2023-08-05 08:38:00
1651,115,103,102,2023-08-05 08:40:00
1652,124,110,111,2023-08-05 12:05:00
1653,101,121,88,2023-08-05 12:10:00
1654,123,122,110,2023-08-05 01:20:00
1655,105,109,92,2023-08-05 03:05:00
1656,106,111,93,2023-08-05 03:10:00
1657,104,118,91,2023-08-05 03:10:00
1658,100,108,87,2023-08-05 05:05:00
1659,114,99,101,2023-08-05 06:05:00
1660,112,113,99,2023-08-05 06:07:00
1661,120,98,107,2023-08-05 06:10:00
1662,117,107,104,2023-08-05 06:10:00
1663,95,116,82,2023-08-05 06:10:00
1664,97,102,84,2023-08-05 06:15:00
1665,115,103,102,2023-08-06 07:40:00
1666,96,119,83,2023-08-06 08:07:00
1667,117,107,104,2023-08-06 11:05:00
1668,114,99,101,2023-08-06 12:35:00
1669,104,118,91,2023-08-06 12:35:00
1670,100,108,87,2023-08-06 12:35:00
1671,124,110,111,2023-08-06 12:35:00
1672,106,111,93,2023-08-06 12:40:00
1673,101,121,88,2023-08-06 12:40:00
1674,120,98,107,2023-08-06 01:10:00
1675,95,116,82,2023-08-06 01:10:00
1676,97,102,84,2023-08-06 01:15:00
1677,123,122,110,2023-08-06 01:20:00
1678,105,109,92,2023-08-06 01:35:00
1679,96,119,83,2023-08-06 03:07:00
1680,112,113,99,2023-08-06 03:07:00
1681,115,103,102,2023-08-06 06:10:00
1682,115,103,102,2023-08-07 03:10:00
1683,101,120,88,2023-08-07 05:40:00
1684,100,111,87,2023-08-07 05:40:00
1685,106,109,93,2023-08-07 05:40:00
1686,116,122,103,2023-08-07 06:05:00
1687,104,108,91,2023-08-07 06:10:00
1688,99,123,86,2023-08-07 06:10:00
1689,117,118,104,2023-08-07 06:10:00
1690,107,124,94,2023-08-08 07:10:00
1691,95,102,82,2023-08-08 07:10:00
1692,96,113,83,2023-08-08 08:38:00
1693,112,105,99,2023-08-08 08:40:00
1694,121,97,108,2023-08-08 05:40:00
1695,101,120,88,2023-08-08 05:40:00
1696,100,111,87,2023-08-08 05:40:00
1697,106,109,93,2023-08-08 05:40:00
1698,114,110,101,2023-08-08 06:05:00
1699,116,122,103,2023-08-08 06:05:00
1700,104,108,91,2023-08-08 06:10:00
1701,99,123,86,2023-08-08 06:10:00
1702,117,118,104,2023-08-08 06:10:00
1703,107,124,94,2023-08-09 07:10:00
1704,95,102,82,2023-08-09 07:10:00
1705,96,113,83,2023-08-09 08:38:00
1706,98,103,85,2023-08-09 08:40:00
1707,119,115,106,2023-08-09 08:40:00
1708,112,105,99,2023-08-09 08:40:00
1709,106,109,93,2023-08-09 11:35:00
1710,95,102,82,2023-08-09 01:10:00
1711,112,105,99,2023-08-09 02:37:00
1712,121,97,108,2023-08-09 05:40:00
1713,101,120,88,2023-08-09 05:40:00
1714,100,111,87,2023-08-09 05:40:00
1715,114,110,101,2023-08-09 06:05:00
1716,116,122,103,2023-08-09 06:05:00
1717,104,108,91,2023-08-09 06:10:00
1718,99,123,86,2023-08-09 06:10:00
1719,117,118,104,2023-08-09 06:10:00
1720,107,124,94,2023-08-10 07:10:00
1721,96,113,83,2023-08-10 08:38:00
1722,98,103,85,2023-08-10 08:40:00
1723,119,115,106,2023-08-10 08:40:00
1724,114,110,101,2023-08-10 11:35:00
1725,116,122,103,2023-08-10 11:35:00
1726,117,118,104,2023-08-10 12:10:00
1727,101,120,88,2023-08-10 12:10:00
1728,121,97,108,2023-08-10 05:40:00
1729,100,111,87,2023-08-10 05:40:00
1730,104,108,91,2023-08-10 06:10:00
1731,103,102,90,2023-08-11 09:10:00
1732,121,117,108,2023-08-11 05:40:00
1733,109,124,96,2023-08-11 05:40:00
1734,111,112,98,2023-08-11 06:05:00
1735,116,106,103,2023-08-11 06:05:00
1736,100,120,87,2023-08-11 06:05:00
1737,118,123,105,2023-08-11 06:07:00
1738,104,101,91,2023-08-11 06:10:00
1739,99,122,86,2023-08-11 06:10:00
1740,110,96,97,2023-08-12 07:10:00
1741,108,97,95,2023-08-12 07:10:00
1742,107,95,94,2023-08-12 07:10:00
1743,98,115,85,2023-08-12 08:40:00
1744,103,102,90,2023-08-12 09:10:00
1745,119,114,106,2023-08-12 09:10:00
1746,113,105,100,2023-08-12 09:15:00
1747,99,122,86,2023-08-12 12:10:00
1748,118,123,105,2023-08-12 02:07:00
1749,104,101,91,2023-08-12 03:10:00
1750,121,117,108,2023-08-12 03:10:00
1751,109,124,96,2023-08-12 03:10:00
1752,100,120,87,2023-08-12 05:05:00
1753,111,112,98,2023-08-12 06:05:00
1754,116,106,103,2023-08-12 06:05:00
1755,108,97,95,2023-08-12 06:10:00
1756,99,122,86,2023-08-12 06:15:00
1757,110,96,97,2023-08-12 06:15:00
1758,107,95,94,2023-08-12 06:15:00
1759,98,115,85,2023-08-13 07:10:00
1760,113,105,100,2023-08-13 08:05:00
1761,103,102,90,2023-08-13 08:10:00
1762,119,114,106,2023-08-13 08:40:00
1763,104,101,91,2023-08-13 11:05:00
1764,111,112,98,2023-08-13 12:35:00
1765,116,106,103,2023-08-13 12:35:00
1766,100,120,87,2023-08-13 12:35:00
1767,118,123,105,2023-08-13 12:37:00
1768,121,117,108,2023-08-13 12:40:00
1769,109,124,96,2023-08-13 12:40:00
1770,110,96,97,2023-08-13 01:10:00
1771,107,95,94,2023-08-13 01:10:00
1772,113,105,100,2023-08-13 03:05:00
1773,103,102,90,2023-08-13 03:10:00
1774,98,115,85,2023-08-13 03:10:00
1775,119,114,106,2023-08-13 03:10:00
1776,99,122,86,2023-08-13 06:10:00
1777,109,110,96,2023-08-14 05:40:00
1778,99,116,86,2023-08-14 06:10:00
1779,122,124,109,2023-08-14 06:20:00
1780,97,112,84,2023-08-14 06:45:00
1781,105,96,92,2023-08-15 07:05:00
1782,108,119,95,2023-08-15 07:10:00
1783,102,98,89,2023-08-15 07:40:00
1784,115,114,102,2023-08-15 08:40:00
1785,113,121,100,2023-08-15 08:45:00
1786,106,117,93,2023-08-15 05:40:00
1787,109,110,96,2023-08-15 05:40:00
1788,111,104,98,2023-08-15 06:05:00
1789,118,100,105,2023-08-15 06:07:00
1790,99,116,86,2023-08-15 06:10:00
1791,122,124,109,2023-08-15 06:20:00
1792,120,101,107,2023-08-15 06:40:00
1793,97,112,84,2023-08-15 06:45:00
1794,105,96,92,2023-08-16 07:05:00
1795,123,107,110,2023-08-16 07:05:00
1796,108,119,95,2023-08-16 07:10:00
1797,102,98,89,2023-08-16 07:40:00
1798,115,114,102,2023-08-16 08:40:00
1799,113,121,100,2023-08-16 08:45:00
1800,103,95,90,2023-08-16 09:10:00
1801,99,116,86,2023-08-16 12:10:00
1802,120,101,107,2023-08-16 12:10:00
1803,102,98,89,2023-08-16 02:10:00
1804,113,121,100,2023-08-16 02:45:00
1805,106,117,93,2023-08-16 05:40:00
1806,109,110,96,2023-08-16 05:40:00
1807,97,112,84,2023-08-16 05:45:00
1808,111,104,98,2023-08-16 06:05:00
1809,118,100,105,2023-08-16 06:07:00
1810,122,124,109,2023-08-16 06:20:00
1811,105,96,92,2023-08-17 07:05:00
1812,123,107,110,2023-08-17 07:05:00
1813,108,119,95,2023-08-17 07:10:00
1814,115,114,102,2023-08-17 07:40:00
1815,103,95,90,2023-08-17 09:10:00
1816,108,119,95,2023-08-17 01:10:00
1817,111,104,98,2023-08-17 03:05:00
1818,117,101,104,2023-08-17 06:15:00
1819,97,99,84,2023-08-17 06:15:00
1820,115,98,102,2023-08-18 08:40:00
1821,103,95,90,2023-08-18 09:10:00
1822,123,108,110,2023-08-18 01:20:00
1823,106,118,93,2023-08-18 05:40:00
1824,111,100,98,2023-08-18 06:05:00
1825,124,104,111,2023-08-18 06:05:00
1826,117,101,104,2023-08-18 06:10:00
1827,122,113,109,2023-08-18 06:20:00
1828,105,95,92,2023-08-19 07:05:00
1829,110,119,97,2023-08-19 07:10:00
1830,120,116,107,2023-08-19 07:10:00
1831,97,99,84,2023-08-19 07:15:00
1832,102,107,89,2023-08-19 07:40:00
1833,96,121,83,2023-08-19 08:38:00
1834,112,114,99,2023-08-19 08:40:00
1835,115,98,102,2023-08-19 08:40:00
1836,103,109,90,2023-08-19 09:10:00
1837,124,104,111,2023-08-19 12:05:00
1838,123,108,110,2023-08-19 01:20:00
1839,111,100,98,2023-08-19 03:05:00
1840,105,95,92,2023-08-19 03:05:00
1841,106,118,93,2023-08-19 05:40:00
1842,117,101,104,2023-08-19 06:10:00
1843,110,119,97,2023-08-19 06:10:00
1844,120,116,107,2023-08-19 06:10:00
1845,97,99,84,2023-08-19 06:15:00
1846,122,113,109,2023-08-19 06:20:00
1847,102,107,89,2023-08-20 07:10:00
1848,115,98,102,2023-08-20 07:40:00
1849,112,114,99,2023-08-20 08:07:00
1850,96,121,83,2023-08-20 08:07:00
1851,103,109,90,2023-08-20 08:10:00
1852,110,119,97,2023-08-20 12:05:00
1853,122,113,109,2023-08-20 12:35:00
1854,124,104,111,2023-08-20 12:35:00
1855,117,101,104,2023-08-20 12:40:00
1856,106,118,93,2023-08-20 12:40:00
1857,120,116,107,2023-08-20 01:10:00
1858,97,99,84,2023-08-20 01:15:00
1859,123,108,110,2023-08-20 01:20:00
1860,105,95,92,2023-08-20 01:35:00
1861,102,107,89,2023-08-20 02:10:00
1862,112,114,99,2023-08-20 03:07:00
1863,96,121,83,2023-08-20 03:07:00
1864,115,98,102,2023-08-20 03:10:00
1865,103,109,90,2023-08-20 03:10:00
1866,111,100,98,2023-08-20 06:10:00
1867,101,123,88,2023-08-21 05:40:00
1868,100,113,87,2023-08-21 05:40:00
1869,116,97,103,2023-08-21 06:05:00
1870,122,99,109,2023-08-21 06:20:00
1871,110,104,97,2023-08-22 07:10:00
1872,107,119,94,2023-08-22 07:10:00
1873,96,106,83,2023-08-22 08:38:00
1874,112,108,99,2023-08-22 08:40:00
1875,98,105,85,2023-08-22 08:40:00
1876,115,109,102,2023-08-22 08:40:00
1877,101,123,88,2023-08-22 05:40:00
1878,121,102,108,2023-08-22 05:40:00
1879,100,113,87,2023-08-22 05:40:00
1880,116,97,103,2023-08-22 06:05:00
1881,114,118,101,2023-08-22 06:05:00
1882,124,111,111,2023-08-22 06:05:00
1883,117,103,104,2023-08-22 06:10:00
1884,122,99,109,2023-08-22 06:20:00
1885,110,104,97,2023-08-23 07:10:00
1886,107,119,94,2023-08-23 07:10:00
1887,95,120,82,2023-08-23 07:10:00
1888,96,106,83,2023-08-23 08:38:00
1889,112,108,99,2023-08-23 08:40:00
1890,98,105,85,2023-08-23 08:40:00
1891,115,109,102,2023-08-23 08:40:00
1892,116,97,103,2023-08-23 11:35:00
1893,101,123,88,2023-08-23 12:10:00
1894,107,119,94,2023-08-23 01:10:00
1895,95,120,82,2023-08-23 01:10:00
1896,112,108,99,2023-08-23 02:37:00
1897,100,113,87,2023-08-23 03:05:00
1898,96,106,83,2023-08-23 03:07:00
1899,115,109,102,2023-08-23 03:10:00
1900,121,102,108,2023-08-23 05:40:00
1901,114,118,101,2023-08-23 06:05:00
1902,124,111,111,2023-08-23 06:05:00
1903,117,103,104,2023-08-23 06:10:00
1904,122,99,109,2023-08-23 06:20:00
1905,110,104,97,2023-08-24 07:10:00
1906,124,111,111,2023-08-24 12:05:00
1907,117,103,104,2023-08-24 12:10:00
1908,121,102,108,2023-08-24 12:10:00
1909,110,104,97,2023-08-24 01:10:00
1910,116,123,103,2023-08-24 06:05:00
1911,114,118,101,2023-08-24 06:05:00
1912,120,105,107,2023-08-24 06:10:00
1913,107,112,94,2023-08-25 07:10:00
1914,98,106,85,2023-08-25 08:40:00
1915,101,110,88,2023-08-25 05:40:00
1916,109,111,96,2023-08-25 05:40:00
1917,121,124,108,2023-08-25 05:40:00
1918,114,102,101,2023-08-25 06:05:00
1919,116,123,103,2023-08-25 06:05:00
1920,100,97,87,2023-08-25 06:05:00
1921,118,117,105,2023-08-25 06:07:00
1922,104,103,91,2023-08-25 06:10:00
1923,99,96,86,2023-08-25 06:10:00
1924,107,112,94,2023-08-25 06:10:00
1925,120,105,107,2023-08-26 07:10:00
1926,95,115,82,2023-08-26 07:10:00
1927,98,106,85,2023-08-26 08:40:00
1928,119,108,106,2023-08-26 09:10:00
1929,113,122,100,2023-08-26 09:15:00
1930,118,117,105,2023-08-26 02:07:00
1931,113,122,100,2023-08-26 03:05:00
1932,104,103,91,2023-08-26 03:10:00
1933,119,108,106,2023-08-26 03:10:00
1934,109,111,96,2023-08-26 03:10:00
1935,121,124,108,2023-08-26 03:10:00
1936,101,110,88,2023-08-26 05:10:00
1937,114,102,101,2023-08-26 06:05:00
1938,99,96,86,2023-08-26 06:10:00
1939,107,112,94,2023-08-26 06:10:00
1940,95,115,82,2023-08-26 06:10:00
1941,116,123,103,2023-08-26 06:15:00
1942,120,105,107,2023-08-26 06:15:00
1943,100,97,87,2023-08-26 06:15:00
1944,98,106,85,2023-08-27 07:10:00
1945,99,96,86,2023-08-27 11:05:00
1946,114,102,101,2023-08-27 12:35:00
1947,116,123,103,2023-08-27 12:35:00
